Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Palau,PLW,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Papua New Guinea,PNG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,0.031580001,,,,,,,,
Poland,POL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.004230022,0.968209982,1.037850022,1.206099987,1.323349953,1.386080027,1.431830049,1.453830004,,
Pre-demographic dividend,PRE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Puerto Rico,PRI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.428829998,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Portugal,PRT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.243299961,1.280750036,1.319280028,1.349550009,1.395619988,1.613919973,1.670510054,1.701789975,,
Paraguay,PRY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.09674,0.116760001,0.148880005,0.146840006,0.137510002,0.156969994,0.143979996,0.119439997,,
West Bank and Gaza,PSE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Pacific island small states,PSS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Post-demographic dividend,PST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.566547697,2.612433203,2.633787128,2.744443066,2.80489774,3.023946387,2.998933699,3.120653401,,
French Polynesia,PYF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Qatar,QAT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.518830001,,,0.531289995,,,0.68058002,,,
Romania,ROU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.487960011,0.48864001,0.506929994,0.497289985,0.47615999,0.465380013,0.472339988,0.458810002,,
Russian Federation,RUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.100849986,1.102380037,1.109670043,0.990019977,1.03531003,1.090989947,0.958570004,0.925270021,,
Rwanda,RWA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,0.649450004,,,0.758530021,,,,0.794449985,
South Asia,SAS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.61611853,0.649543453,0.599364744,0.641751813,0.610145683,0.629403894,,,,
Saudi Arabia,SAU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,0.498019993,0.442660004,0.463169992,0.564859986,
Sudan,SDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Senegal,SEN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.577199996,,,,,,,,,
Singapore,SGP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.174449921,2.072760105,1.899129987,1.809470057,1.884739995,2.156260014,,,,
Solomon Islands,SLB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Sierra Leone,SLE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
El Salvador,SLV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.143480003,0.144930005,0.180779994,0.165309995,0.174769998,0.162990004,0.162520006,0.142800003,,
San Marino,SMR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Somalia,SOM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Serbia,SRB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.810899973,0.83822,0.872380018,0.918910027,0.886669993,0.905579984,0.993789971,0.966159999,0.950049996,
Sub-Saharan Africa (excluding high income),SSA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
South Sudan,SSD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Sub-Saharan Africa,SSF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Small states,SST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Sao Tome and Principe,STP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Suriname,SUR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Slovak Republic,SVK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.157269955,0.788569987,0.884559989,0.83555001,0.822399974,0.897729993,0.916109979,0.979390025,,
Slovenia,SVN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.195650101,2.007639885,1.865300059,1.945930004,2.039220095,2.141560078,2.128000021,2.095249891,,
Sweden,SWE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,3.219029903,3.247359991,3.362790108,3.321059942,3.387579918,3.489599943,3.402159929,3.408220053,,
Eswatini,SWZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.267540008,,,,,,,,,
Sint Maarten (Dutch part),SXM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Seychelles,SYC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,0.201700002,,,,,,,,
Syrian Arab Republic,SYR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.01942,,,,,,,0.073059998,,
Turks and Caicos Islands,TCA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Chad,TCD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,0.300500005,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.905481784,1.903154129,1.900086072,1.912052398,2.023962699,2.197345186,2.350335472,2.506891429,,
Europe & Central Asia (IDA & IBRD countries),TEC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.884073131,0.918317494,0.945187927,0.930828376,0.966973046,1.00687391,0.964404347,0.93406716,,
Togo,TGO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Thailand,THA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.61609,0.778289974,1.001659989,1.113739967,1.143169999,1.328179955,1.20807004,1.159019947,,
Tajikistan,TJK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.103399999,0.106219999,0.109569997,0.094010003,0.093670003,0.08969,,,,
Turkmenistan,TKM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.109999999,0.159999996,0.090000004,0.079999998,0.109999999,0.129999995,0.100000001,0.140000001,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.774249294,0.730394796,0.65656861,0.646966279,0.656718717,0.621054626,,,,
Timor-Leste,TLS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.44652312,,0.571260421,,,,,,,
Tonga,TON,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.61611853,0.649543453,0.599364744,0.641751813,0.610145683,0.629403894,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Trinidad and Tobago,TTO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.079960003,0.086259998,0.085189998,0.081390001,0.059599999,0.065119997,0.053739998,0.047800001,,
Tunisia,TUN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.59412998,0.565389991,0.699540019,0.716449976,0.746580005,,,,,
Turkiye,TUR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.967320025,1.119789958,1.176319957,1.270930052,1.319599986,1.36748004,1.402089953,1.323429942,,
Tuvalu,TUV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Tanzania,TZA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Uganda,UGA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,0.310900003,
Ukraine,UKR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.614769995,0.483390003,0.448790014,0.471130013,0.433840007,0.403180003,0.38477999,0.326730013,0.32653001,
Upper middle income,UMC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.538062587,1.540375556,1.509171241,1.585173522,1.660460459,1.821340055,2.011280062,2.12107555,,
Uruguay,URY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.351090014,0.37391001,0.440519989,0.504840016,0.568050027,0.674679995,0.614470005,0.625919998,,
United States,USA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.773279905,2.836760044,2.883569956,2.990449905,3.14703989,3.424669981,3.483129978,3.58623004,,
Uzbekistan,UZB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.164969996,0.17238,0.148340002,0.123939998,0.113059998,0.138500005,0.131600007,0.158739999,0.125269994,
St. Vincent and the Grenadines,VCT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
"Venezuela, RB",VEN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.439999998,0.689999998,,,,,,,,
British Virgin Islands,VGB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Virgin Islands (U.S.),VIR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Viet Nam,VNM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.356290013,,0.418949991,,0.41652,,0.42493999,,,
Vanuatu,VUT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
World,WLD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.117917588,2.163289249,2.154440092,2.230592692,2.293708915,2.482038467,2.579619511,2.675221059,,
Samoa,WSM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Kosovo,XKX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
"Yemen, Rep.",YEM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
South Africa,ZAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.731469989,0.749920011,0.762570024,0.685859978,0.61303997,0.602400005,0.615029991,0.61729002,,
Zambia,ZMB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
Zimbabwe,ZWE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,
